date,sum,max,n_articles
2019-04-25,18027,17649,50
2019-04-26,16667,16343,50
2019-04-27,9404,9127,50
2019-04-28,9445,9148,50
2019-04-29,11316,10994,50
2019-04-30,14993,14656,50
2019-05-01,21238,20541,50
2019-05-02,15233,14849,50
2019-05-03,18913,18622,50
2019-05-04,22633,22276,49
2019-05-05,14519,14257,49
2019-05-06,11997,11690,50
2019-05-07,78079,76961,50
2019-05-08,72048,71305,50
2019-05-09,28346,27913,50
2019-05-10,18243,17940,50
2019-05-11,11122,10894,50
2019-05-12,13735,13501,50
2019-05-13,16080,15743,49
2019-05-14,16229,15901,50
2019-05-15,14774,14488,50
2019-05-16,13015,12761,50
2019-05-17,15661,15395,50
2019-05-18,12910,12647,50
2019-05-19,11275,11055,49
2019-05-20,14814,14537,49
2019-05-21,14984,14619,49
2019-05-22,14599,14255,49
2019-05-23,14884,14613,50
2019-05-24,11056,10789,50
2019-05-25,9969,9726,50
2019-05-26,8307,8111,49
2019-05-27,9852,9572,50
2019-05-28,12160,11799,50
2019-05-29,12255,11970,50
2019-05-30,9338,9085,50
2019-05-31,8835,8613,50
2019-06-01,8182,7959,50
2019-06-02,11582,11366,50
2019-06-03,10651,10401,50
2019-06-04,10108,9831,49
2019-06-05,10317,10064,50
2019-06-06,11277,10954,50
2019-06-07,13702,13380,50
2019-06-08,13836,13520,49
2019-06-09,14227,13962,50
2019-06-10,13070,12733,50
2019-06-11,10792,10443,50
2019-06-12,11412,11133,50
2019-06-13,12763,12493,50
2019-06-14,12675,12318,50
2019-06-15,17929,17424,50
2019-06-16,15683,15213,50
2019-06-17,21435,21036,50
2019-06-18,16606,16195,49
2019-06-19,13885,13497,50
2019-06-20,12582,12207,50
2019-06-21,10932,10684,49
2019-06-22,12684,12410,50
2019-06-23,14943,14563,50
2019-06-24,15985,15582,50
2019-06-25,22946,22658,50
2019-06-26,20577,20252,50
2019-06-27,13703,13456,50
2019-06-28,11161,10858,50
2019-06-29,12370,12091,50
2019-06-30,12024,11737,49
2019-07-01,10721,10420,50
2019-07-02,10543,10272,50
2019-07-03,9923,9673,50
2019-07-04,9287,9052,50
2019-07-05,8737,8503,50
2019-07-06,10695,10425,50
2019-07-07,13324,13046,50
2019-07-08,10423,10120,50
2019-07-09,9896,9611,50
2019-07-10,15934,15640,50
2019-07-11,17546,17089,50
2019-07-12,18054,17662,50
2019-07-13,18862,18401,50
2019-07-14,17437,17040,50
2019-07-15,12617,12315,50
2019-07-16,61927,60667,50
2019-07-17,71832,70575,50
2019-07-18,38936,38243,50
2019-07-19,28768,28041,50
2019-07-20,20841,20432,49
2019-07-21,14657,14323,50
2019-07-22,13864,13517,50
2019-07-23,13096,12764,50
2019-07-24,12626,12293,50
2019-07-25,12610,12159,50
2019-07-26,11731,11421,50
2019-07-27,10734,10454,50
2019-07-28,12127,11751,50
2019-07-29,14319,13898,50
2019-07-30,13160,12808,50
2019-07-31,15087,14759,50
2019-08-01,54426,53614,50
2019-08-02,43959,43236,50
2019-08-03,27990,27450,50
2019-08-04,50509,49908,50
2019-08-05,34216,33721,50
2019-08-06,23456,23061,50
2019-08-07,20957,20544,50
2019-08-08,17240,16846,50
2019-08-09,57524,57060,50
2019-08-10,42994,42611,50
2019-08-11,29920,29576,50
2019-08-12,29621,29202,49
2019-08-13,24874,24509,50
2019-08-14,16907,16564,50
2019-08-15,17688,17300,50
2019-08-16,13994,13695,50
2019-08-17,12602,12327,50
2019-08-18,11384,11110,50
2019-08-19,82083,80932,50
2019-08-20,61351,60433,50
2019-08-21,20715,20285,50
2019-08-22,16126,15790,50
2019-08-23,12894,12605,50
2019-08-24,10590,10321,50
2019-08-25,10774,10505,50
2019-08-26,11829,11462,50
2019-08-27,11538,11224,50
2019-08-28,14687,14321,50
2019-08-29,14096,13746,50
2019-08-30,12204,11877,50
2019-08-31,11735,11354,50
2019-09-01,10780,10482,50
2019-09-02,10269,9991,49
2019-09-03,10069,9800,50
2019-09-04,9902,9640,50
2019-09-05,10066,9784,50
2019-09-06,9557,9300,50
2019-09-07,8771,8548,50
2019-09-08,9149,8842,50
2019-09-09,14160,13686,50
2019-09-10,13979,13547,50
2019-09-11,13708,13312,50
2019-09-12,12489,12187,50
2019-09-13,12398,11926,50
2019-09-14,9471,9129,50
2019-09-15,10901,10580,50
2019-09-16,12872,12438,50
2019-09-17,12782,12186,50
2019-09-18,13271,12654,50
2019-09-19,13668,13223,50
2019-09-20,12819,12356,50
2019-09-21,10350,9970,50
2019-09-22,10855,10412,50
2019-09-23,12480,12088,50
2019-09-24,11881,11507,50
2019-09-25,12793,12461,50
2019-09-26,12404,12138,50
2019-09-27,11021,10685,50
2019-09-28,8970,8679,50
2019-09-29,9812,9552,49
2019-09-30,11135,10856,50
2019-10-01,21862,21387,50
2019-10-02,22956,22490,50
2019-10-03,20955,20537,50
2019-10-04,15507,15162,50
2019-10-05,10232,9999,50
2019-10-06,12182,11892,50
2019-10-07,12848,12486,50
2019-10-08,12321,11989,50
2019-10-09,12084,11735,50
2019-10-10,13232,12818,50
2019-10-11,11964,11616,50
2019-10-12,9121,8854,49
2019-10-13,14295,13906,51
2019-10-14,21004,19893,51
2019-10-15,22719,21924,51
2019-10-16,19641,19178,51
2019-10-17,19999,19502,51
2019-10-18,15657,15149,51
2019-10-19,12034,11576,51
2019-10-20,14219,13742,51
2019-10-21,16565,16104,51
2019-10-22,15392,15010,51
2019-10-23,13793,13414,51
2019-10-24,14942,14519,51
2019-10-25,15056,14706,51
2019-10-26,12609,12331,51
2019-10-27,10916,10637,51
2019-10-28,14326,13944,51
2019-10-29,15033,14691,50
2019-10-30,13763,13447,51
2019-10-31,13111,12763,51
2019-11-01,11362,11037,51
2019-11-02,10660,10403,51
2019-11-03,17870,17580,51
2019-11-04,32309,31896,51
2019-11-05,23162,22732,51
2019-11-06,18300,17944,51
2019-11-07,16734,16374,51
2019-11-08,16027,15448,51
2019-11-09,10406,10112,51
2019-11-10,15477,15072,51
2019-11-11,16228,15821,51
2019-11-12,13574,13226,51
2019-11-13,15228,14673,51
2019-11-14,25501,24579,51
2019-11-15,17547,17046,51
2019-11-16,12322,11976,51
2019-11-17,12266,11850,50
2019-11-18,14875,14412,51
2019-11-19,14929,14504,51
2019-11-20,14261,13835,51
2019-11-21,13749,13379,51
2019-11-22,14502,14069,51
2019-11-23,17542,17279,51
2019-11-24,25129,24823,51
2019-11-25,17007,16648,51
2019-11-26,13224,12916,51
2019-11-27,14375,13956,51
2019-11-28,10162,9890,51
2019-11-29,12069,11776,51
2019-11-30,10861,10503,51
2019-12-01,11448,11077,51
2019-12-02,13017,12631,51
2019-12-03,14023,13615,51
2019-12-04,19351,18924,51
2019-12-05,18853,18403,51
2019-12-06,15616,15244,51
2019-12-07,13554,13248,51
2019-12-08,11967,11659,51
2019-12-09,14303,13939,51
2019-12-10,13263,12927,51
2019-12-11,13311,12876,51
2019-12-12,12520,12235,51
2019-12-13,11366,11139,51
2019-12-14,9801,9525,51
2019-12-15,10520,10244,50
2019-12-16,13852,13553,51
2019-12-17,12538,12273,51
2019-12-18,10738,10476,51
2019-12-19,9724,9477,51
2019-12-20,8699,8464,51
2019-12-21,10998,10660,51
2019-12-22,8296,8025,50
2019-12-23,9101,8822,51
2019-12-24,7502,7261,51
2019-12-25,6943,6711,51
2019-12-26,8801,8513,51
2019-12-27,9801,9505,51
2019-12-28,9647,9399,51
2019-12-29,10859,10542,51
2019-12-30,11957,11454,51
2019-12-31,9683,9282,51
2020-01-01,8265,7958,51
2020-01-02,9784,9475,51
2020-01-03,9385,9110,51
2020-01-04,8273,8017,51
2020-01-05,8561,8304,51
2020-01-06,8845,8542,51
2020-01-07,9299,9035,51
2020-01-08,9348,9086,50
2020-01-09,13058,12788,51
2020-01-10,12298,11996,51
2020-01-11,8656,8384,51
2020-01-12,9702,9415,51
2020-01-13,12090,11822,51
2020-01-14,11095,10822,51
2020-01-15,41446,41112,51
2020-01-16,16499,16178,51
2020-01-17,13777,13501,50
2020-01-18,10743,10476,50
2020-01-19,71263,70976,51
2020-01-20,83412,83093,51
2020-01-21,19262,18878,51
2020-01-22,19469,19140,50
2020-01-23,17466,17064,51
2020-01-24,16754,16388,51
2020-01-25,11498,11217,51
2020-01-26,10839,10537,51
2020-01-27,11713,11416,51
2020-01-28,11577,11262,51
2020-01-29,11958,11627,50
2020-01-30,11716,11444,51
2020-01-31,11172,10897,51
2020-02-01,8650,8411,51
2020-02-02,12025,11765,50
2020-02-03,186120,185833,51
2020-02-04,17312,16947,51
2020-02-05,14695,14344,51
2020-02-06,12957,12624,51
2020-02-07,16876,16570,51
2020-02-08,18406,18089,51
2020-02-09,12434,12138,51
2020-02-10,16369,15999,51
2020-02-11,13773,13426,51
2020-02-12,13221,12840,51
2020-02-13,12611,12299,51
2020-02-14,10952,10669,51
2020-02-15,8798,8522,51
2020-02-16,9573,9284,51
2020-02-17,13140,12765,51
2020-02-18,11891,11611,51
2020-02-19,14096,13813,51
2020-02-20,12959,12671,51
2020-02-21,13100,12787,51
2020-02-22,10644,10394,50
2020-02-23,11884,11618,51
2020-02-24,16595,16224,51
2020-02-25,14950,14546,51
2020-02-26,13684,13327,51
2020-02-27,14015,13680,51
2020-02-28,11961,11657,51
2020-02-29,9275,9029,51
2020-03-01,9928,9574,51
2020-03-02,12751,12440,51
2020-03-03,94843,94199,51
2020-03-04,97423,96703,51
2020-03-05,36484,36039,51
2020-03-06,19389,19134,51
2020-03-07,15740,15477,50
2020-03-08,15449,15160,51
2020-03-09,15503,15179,51
2020-03-10,14068,13754,51
2020-03-11,14050,13752,51
2020-03-12,10657,10393,51
2020-03-13,9049,8869,51
2020-03-14,8841,8663,51
2020-03-15,9373,9157,51
2020-03-16,8427,8206,51
2020-03-17,8731,8512,51
2020-03-18,10151,9916,50
2020-03-19,8787,8547,51
2020-03-20,8302,8106,51
2020-03-21,9038,8848,51
2020-03-22,9346,9116,51
2020-03-23,9081,8834,50
2020-03-24,8585,8350,51
2020-03-25,8989,8797,51
2020-03-26,8916,8703,51
2020-03-27,8252,8059,51
2020-03-28,8470,8264,51
2020-03-29,9800,9533,51
2020-03-30,10077,9802,51
2020-03-31,30071,29734,51
2020-04-01,9653,9335,51
2020-04-02,9135,8872,51
2020-04-03,8605,8358,51
2020-04-04,8791,8480,51
2020-04-05,9774,9517,51
2020-04-06,10038,9763,51
2020-04-07,10053,9784,51
2020-04-08,16514,16260,51
2020-04-09,17626,17346,51
2020-04-10,18527,18264,51
2020-04-11,11676,11404,51
2020-04-12,11891,11593,51
2020-04-13,12045,11772,51
2020-04-14,11681,11378,51
2020-04-15,11214,10889,51
2020-04-16,11031,10729,51
2020-04-17,10200,9935,51
2020-04-18,11480,11214,51
2020-04-19,11691,11383,51
2020-04-20,12263,11998,51
2020-04-21,11693,11382,51
2020-04-22,11703,11412,51
2020-04-23,12242,11962,51
2020-04-24,11416,11086,52
2020-04-25,10508,10245,52
2020-04-26,17479,17099,52
2020-04-27,13390,13051,52
2020-04-28,13664,13310,52
2020-04-29,13967,13529,52
2020-04-30,13066,12529,52
2020-05-01,18764,18170,52
2020-05-02,16688,16179,52
2020-05-03,17150,16554,52
2020-05-04,15596,14907,52
2020-05-05,14727,14140,52
2020-05-06,26297,25577,52
2020-05-07,78659,76820,52
2020-05-08,89299,87404,52
2020-05-09,54437,53248,52
2020-05-10,33614,32673,52
2020-05-11,30551,29629,52
2020-05-12,30065,29043,52
2020-05-13,33437,32435,53
2020-05-14,29241,28347,53
2020-05-15,36836,35806,53
2020-05-16,35206,34235,53
2020-05-17,27362,26692,53
2020-05-18,21833,21151,53
2020-05-19,23694,23003,53
2020-05-20,26984,26325,53
2020-05-21,24278,23588,53
2020-05-22,25663,24518,53
2020-05-23,38106,37260,53
2020-05-24,25236,24479,53
2020-05-25,21121,20309,53
2020-05-26,120707,118893,54
2020-05-27,521852,516954,54
2020-05-28,1437969,1427789,55
2020-05-29,1945667,1929476,55
2020-05-30,2400833,2382061,55
2020-05-31,2297068,2277229,55
2020-06-01,2315709,2274408,55
2020-06-02,2058695,1664753,56
2020-06-03,1972601,1652727,56
2020-06-04,1912337,1780200,56
2020-06-05,1908972,1808442,58
2020-06-06,1673058,1605015,57
2020-06-07,1142187,1097039,58
2020-06-08,984787,947414,58
2020-06-09,1168349,1127534,58
2020-06-10,909372,866396,60
2020-06-11,669733,639577,60
2020-06-12,634754,607994,60
2020-06-13,505814,486491,61
2020-06-14,548906,532770,61
2020-06-15,567307,549834,62
2020-06-16,464074,449125,62
2020-06-17,393999,380449,62
2020-06-18,397979,385322,62
2020-06-19,372413,358762,62
2020-06-20,292223,282388,63
2020-06-21,233452,225505,64
2020-06-22,291497,282891,64
2020-06-23,450296,441338,64
2020-06-24,492180,482644,64
2020-06-25,477130,468840,64
2020-06-26,390493,383066,64
2020-06-27,276594,270039,65
2020-06-28,262618,254944,65
2020-06-29,214496,206995,65
2020-06-30,188785,182067,65
2020-07-01,183752,177111,65
2020-07-02,174352,165798,65
2020-07-03,166510,160983,65
2020-07-04,170032,161924,65
2020-07-05,138065,133385,65
2020-07-06,147571,142339,65
2020-07-07,138176,132412,65
2020-07-08,119797,114797,65
2020-07-09,125103,119695,65
2020-07-10,122069,117048,65
2020-07-11,98539,94530,65
2020-07-12,101652,97684,65
2020-07-13,140208,132080,65
2020-07-14,141159,136229,65
2020-07-15,166821,158728,65
2020-07-16,133434,128003,65
2020-07-17,120631,114853,65
2020-07-18,111396,106183,65
2020-07-19,94630,89857,65
2020-07-20,90064,85205,65
2020-07-21,93673,88985,65
2020-07-22,99583,94973,65
2020-07-23,91086,86847,65
2020-07-24,106266,101454,65
2020-07-25,118498,112411,65
2020-07-26,164898,158481,65
2020-07-27,99128,93797,65
2020-07-28,92682,88975,65
2020-07-29,92417,88496,65
2020-07-30,119318,114058,65
2020-07-31,170947,165709,65
2020-08-01,92240,88793,65
2020-08-02,78876,75752,65
2020-08-03,80611,77455,64
2020-08-04,118133,113974,65
2020-08-05,91145,87704,65
2020-08-06,76458,73562,65
2020-08-07,70789,67426,65
2020-08-08,72577,69182,65
2020-08-09,72953,70255,65
2020-08-10,92556,89043,65
2020-08-11,107921,104295,65
2020-08-12,77815,74858,65
2020-08-13,76460,72995,65
2020-08-14,118173,114633,65
2020-08-15,125556,121724,65
2020-08-16,99298,95761,67
2020-08-17,79646,76740,67
2020-08-18,91495,87145,67
2020-08-19,119200,113890,67
2020-08-20,81237,77747,67
2020-08-21,70161,67262,67
2020-08-22,59219,56837,67
2020-08-23,58261,55627,67
2020-08-24,120068,115502,68
2020-08-25,253428,246061,68
2020-08-26,441962,431333,68
2020-08-27,699814,686647,68
2020-08-28,521249,510080,68
2020-08-29,292965,285716,68
2020-08-30,217781,211907,68
2020-08-31,216678,210542,68
2020-09-01,200660,194817,68
2020-09-02,166459,161709,68
2020-09-03,175396,170253,69
2020-09-04,125287,121202,69
2020-09-05,121175,117316,69
2020-09-06,152822,148231,69
2020-09-07,123947,120119,69
2020-09-08,123621,119879,69
2020-09-09,143212,139421,69
2020-09-10,116453,112448,70
2020-09-11,154043,150659,70
2020-09-12,108405,105791,70
2020-09-13,227427,221630,70
2020-09-14,215078,209692,70
2020-09-15,311265,301450,70
2020-09-16,230030,224212,71
2020-09-17,183909,180261,71
2020-09-18,128199,125132,71
2020-09-19,90715,88360,71
2020-09-20,88397,85708,71
2020-09-21,95521,92068,71
2020-09-22,162195,156019,71
2020-09-23,674168,651107,71
2020-09-24,1379201,1342113,71
2020-09-25,619189,602553,71
2020-09-26,269495,262515,71
2020-09-27,160836,155970,71
2020-09-28,117815,113232,71
2020-09-29,108327,104307,71
2020-09-30,93837,90464,71
2020-10-01,66100,62430,71
2020-10-02,56507,54164,71
2020-10-03,50512,48437,71
2020-10-04,52553,50528,71
2020-10-05,49351,46557,71
2020-10-06,56112,54013,71
2020-10-07,55169,52826,70
2020-10-08,111614,108140,71
2020-10-09,64782,62259,71
2020-10-10,44147,42054,71
2020-10-11,47129,44990,72
2020-10-12,48163,46049,71
2020-10-13,49609,47200,72
2020-10-14,58594,56198,72
2020-10-15,55799,53743,72
2020-10-16,44699,42762,72
2020-10-17,37902,36362,72
2020-10-18,38969,37261,72
2020-10-19,43231,41136,72
2020-10-20,40745,38884,71
2020-10-21,48552,46492,72
2020-10-22,44461,42463,73
2020-10-23,47241,45442,73
2020-10-24,39932,38238,73
2020-10-25,39032,37379,73
2020-10-26,39825,37904,73
2020-10-27,43446,41392,73
2020-10-28,64655,62062,74
2020-10-29,56874,54130,74
2020-10-30,59913,56487,74
2020-10-31,51347,49738,74
2020-11-01,43502,41362,74
2020-11-02,48605,45746,74
2020-11-03,51493,48155,74
2020-11-04,57492,53450,74
2020-11-05,53558,50159,74
2020-11-06,43994,41234,73
2020-11-07,39307,36596,73
2020-11-08,44355,41464,73
2020-11-09,44427,40865,74
2020-11-10,39486,36704,74
2020-11-11,38139,35838,74
2020-11-12,38886,36439,74
2020-11-13,35637,33491,73
2020-11-14,46626,44676,74
2020-11-15,38263,36371,74
2020-11-16,39425,37399,74
2020-11-17,40650,38572,74
2020-11-18,37636,35669,74
2020-11-19,37676,35798,74
2020-11-20,41686,39944,74
2020-11-21,71673,69346,73
2020-11-22,48971,47023,73
2020-11-23,50006,47458,74
2020-11-24,42703,40035,74
2020-11-25,38011,35379,74
2020-11-26,35703,33683,73
2020-11-27,28779,27304,74
2020-11-28,28563,26639,73
2020-11-29,32247,30714,73
2020-11-30,38070,35078,73
2020-12-01,36268,34008,74
2020-12-02,34923,33111,74
2020-12-03,32962,31264,74
2020-12-04,30802,29205,74
2020-12-05,30143,28653,74
2020-12-06,30309,28823,74
2020-12-07,37384,35573,74
2020-12-08,35827,34078,73
2020-12-09,35558,33832,73
2020-12-10,36436,34091,74
2020-12-11,42027,40213,74
2020-12-12,28059,26549,74
2020-12-13,29010,27441,75
2020-12-14,37761,35991,75
2020-12-15,32513,30801,75
2020-12-16,32185,30473,74
2020-12-17,33198,31448,75
2020-12-18,31046,29349,75
2020-12-19,27454,26058,75
2020-12-20,26723,25371,75
2020-12-21,30490,28562,74
2020-12-22,32331,30836,75
2020-12-23,28407,26922,75
2020-12-24,24940,23668,74
2020-12-25,22310,21274,74
2020-12-26,24245,23173,75
2020-12-27,29718,28398,75
2020-12-28,41690,39925,75
2020-12-29,60694,58665,76
2020-12-30,82143,79521,76
2020-12-31,53000,50893,76
2021-01-01,48696,46459,76
2021-01-02,40502,38382,77
2021-01-03,39428,37220,76
2021-01-04,41027,39151,77
2021-01-05,126490,123433,77
2021-01-06,137596,132680,77
2021-01-07,105769,101348,77
2021-01-08,67606,64144,77
2021-01-09,52489,50138,77
2021-01-10,41955,39909,77
2021-01-11,43003,40655,77
2021-01-12,41634,39269,77
2021-01-13,37258,35086,76
2021-01-14,44897,42618,77
2021-01-15,37962,35835,77
2021-01-16,31242,29494,75
2021-01-17,32023,30186,76
2021-01-18,39886,37745,77
2021-01-19,39700,37684,77
2021-01-20,34921,33125,77
2021-01-21,32446,30825,76
2021-01-22,28671,27019,76
2021-01-23,26033,24616,77
2021-01-24,29694,28131,77
2021-01-25,31151,29365,77
2021-01-26,31745,30093,77
2021-01-27,29852,28392,77
2021-01-28,28149,26683,76
2021-01-29,25606,24187,76
2021-01-30,27631,26363,77
2021-01-31,27150,25643,77
2021-02-01,33428,31781,77
2021-02-02,34725,32929,77
2021-02-03,32877,30971,77
2021-02-04,47489,45167,77
2021-02-05,36284,34258,77
2021-02-06,28463,26977,77
2021-02-07,46209,44603,77
2021-02-08,47772,45882,77
2021-02-09,34553,32762,77
2021-02-10,33113,31544,77
2021-02-11,42786,40886,77
2021-02-12,32921,31131,76
2021-02-13,28478,27089,77
2021-02-14,27365,25887,76
2021-02-15,36227,34466,77
2021-02-16,34558,32570,76
2021-02-17,32211,30486,77
2021-02-18,33584,30995,76
2021-02-19,32226,30054,77
2021-02-20,28743,26447,75
2021-02-21,29109,27238,77
2021-02-22,37728,35463,77
2021-02-23,56455,53998,78
2021-02-24,61270,58833,78
2021-02-25,52037,48740,78
2021-02-26,45767,43839,79
2021-02-27,32080,30696,78
2021-02-28,33923,32365,78
2021-03-01,43251,41309,79
2021-03-02,38085,36325,79
2021-03-03,34311,32653,79
2021-03-04,38511,36531,78
2021-03-05,34501,32958,79
2021-03-06,29445,28162,79
2021-03-07,36585,35125,78
2021-03-08,58476,56441,78
2021-03-09,59230,57018,78
2021-03-10,45364,43481,78
2021-03-11,47498,45426,79
2021-03-12,72893,70306,79
2021-03-13,119882,116661,79
2021-03-14,117215,113781,77
2021-03-15,64388,61706,78
2021-03-16,48743,46500,79
2021-03-17,48551,46408,79
2021-03-18,47710,45657,79
2021-03-19,39567,37777,79
2021-03-20,34103,32588,78
2021-03-21,33072,31676,78
2021-03-22,36756,35028,80
2021-03-23,62535,60693,80
2021-03-24,48925,47046,80
2021-03-25,37550,35848,78
2021-03-26,33864,31959,80
2021-03-27,29705,28216,80
2021-03-28,35702,33960,78
2021-03-29,128068,124614,80
2021-03-30,141572,137752,79
2021-03-31,149527,145814,79
2021-04-01,152215,148572,81
2021-04-02,106463,103839,81
2021-04-03,59842,58081,80
2021-04-04,46037,44537,80
2021-04-05,63928,61935,80
2021-04-06,69180,67124,80
2021-04-07,63322,61437,79
2021-04-08,69958,68010,81
2021-04-09,71007,68905,80
2021-04-10,59660,57963,79
2021-04-11,57054,55501,79
2021-04-12,127946,123005,81
2021-04-13,276922,270091,80
2021-04-14,324042,317244,80
2021-04-15,231887,224833,82
2021-04-16,285894,279458,83
2021-04-17,185471,181347,82
2021-04-18,145813,142283,82
2021-04-19,167632,162769,81
2021-04-20,561427,513676,82
2021-04-21,796039,687398,83
2021-04-22,321933,298164,84
2021-04-23,186889,170130,85
2021-04-24,131601,120952,85
2021-04-25,98650,89749,84
2021-04-26,103281,92811,85
2021-04-27,103476,91406,85
2021-04-28,99383,91411,85
2021-04-29,96605,89137,84
2021-04-30,75692,70728,86
2021-05-01,55240,50482,86
2021-05-02,51301,46000,85
2021-05-03,66824,60349,86
2021-05-04,55288,51200,86
2021-05-05,62814,58704,85
2021-05-06,52480,48971,85
2021-05-07,46820,43126,85
2021-05-08,42569,39209,86
2021-05-09,37312,34234,86
2021-05-10,40789,37032,87
2021-05-11,39899,35921,87
2021-05-12,38914,35359,87
2021-05-13,35407,32118,86
2021-05-14,37737,34210,86
2021-05-15,31222,28496,87
2021-05-16,30233,27122,86
2021-05-17,34159,30988,87
2021-05-18,59486,55389,85
2021-05-19,43869,40540,87
2021-05-20,39639,36562,86
2021-05-21,37461,34492,86
2021-05-22,32703,30152,86
2021-05-23,36396,33894,86
2021-05-24,52119,48853,86
2021-05-25,134056,128746,87
2021-05-26,95896,91387,87
2021-05-27,57958,54524,87
2021-05-28,57332,54044,87
2021-05-29,44280,41186,87
2021-05-30,37113,33937,86
2021-05-31,40247,36885,87
2021-06-01,37578,33755,86
2021-06-02,36849,33773,86
2021-06-03,34926,32218,86
2021-06-04,32166,29550,88
2021-06-05,33127,30046,88
2021-06-06,40309,36852,88
2021-06-07,35624,32265,87
2021-06-08,30694,27906,88
2021-06-09,28731,26116,87
2021-06-10,36681,33932,87
2021-06-11,28459,26020,87
2021-06-12,30017,27884,87
2021-06-13,27518,25310,88
2021-06-14,38516,35967,87
2021-06-15,36502,34230,88
2021-06-16,31713,28685,88
2021-06-17,32216,29336,88
2021-06-18,43675,40881,88
2021-06-19,34971,32692,87
2021-06-20,34864,32638,88
2021-06-21,31380,28958,88
2021-06-22,29689,27487,87
2021-06-23,30539,28187,88
2021-06-24,29260,27012,87
2021-06-25,102212,98263,88
2021-06-26,111374,107859,88
2021-06-27,49634,47191,87
2021-06-28,41547,39047,88
2021-06-29,36288,33747,88
2021-06-30,32220,29731,87
2021-07-01,31788,29145,88
2021-07-02,25228,23161,88
2021-07-03,24284,22232,88
2021-07-04,23796,21723,88
2021-07-05,23750,21680,89
2021-07-06,35612,32656,89
2021-07-07,40095,36328,88
2021-07-08,28140,25401,89
2021-07-09,23085,20747,88
2021-07-10,23104,20813,88
2021-07-11,22111,20024,88
2021-07-12,23424,21159,88
2021-07-13,33673,30750,88
2021-07-14,36609,33950,88
2021-07-15,30233,27898,88
2021-07-16,25463,23036,89
2021-07-17,23016,20660,88
2021-07-18,23272,20785,89
2021-07-19,23873,21376,89
2021-07-20,21650,19315,88
2021-07-21,20924,18838,89
2021-07-22,21271,19205,88
2021-07-23,24142,21463,88
2021-07-24,19684,17432,88
2021-07-25,19195,17016,89
2021-07-26,20256,18157,89
2021-07-27,20116,17936,88
2021-07-28,20997,18938,88
2021-07-29,20327,18350,89
2021-07-30,17944,16100,89
2021-07-31,17961,15810,88
2021-08-01,19275,16956,88
2021-08-02,20546,18612,89
2021-08-03,23556,21338,88
2021-08-04,19066,17071,88
2021-08-05,18326,16525,89
2021-08-06,19420,17539,89
2021-08-07,17240,15708,88
2021-08-08,19711,17893,89
2021-08-09,23663,21898,89
2021-08-10,24957,22924,89
2021-08-11,21957,20254,88
2021-08-12,22216,20464,88
2021-08-13,19465,17807,89
2021-08-14,18301,16797,89
2021-08-15,17782,16264,88
2021-08-16,18076,16579,88
2021-08-17,18013,16298,89
2021-08-18,17682,15990,88
2021-08-19,17527,15944,88
2021-08-20,18320,16479,88
2021-08-21,18239,16413,89
2021-08-22,17377,15864,88
2021-08-23,21351,19417,88
2021-08-24,20385,18539,88
2021-08-25,19266,17193,88
2021-08-26,20192,18302,89
2021-08-27,19842,18065,89
2021-08-28,18786,17272,88
2021-08-29,23418,21699,88
2021-08-30,21406,19716,88
2021-08-31,19608,17613,88
2021-09-01,59523,56760,88
2021-09-02,74335,72150,89
2021-09-03,32100,30212,88
2021-09-04,24824,23013,89
2021-09-05,20474,18916,88
2021-09-06,20232,18654,89
2021-09-07,20110,18236,88
2021-09-08,23213,21406,88
2021-09-09,22831,20798,88
2021-09-10,19992,18467,89
2021-09-11,17689,16325,88
2021-09-12,19033,17399,88
2021-09-13,19543,17873,88
2021-09-14,20680,18813,88
2021-09-15,21078,19114,88
2021-09-16,23275,21355,88
2021-09-17,21575,19920,88
2021-09-18,17779,16400,89
2021-09-19,17512,15964,90
2021-09-20,20159,18347,89
2021-09-21,22449,20455,90
2021-09-22,22246,20587,89
2021-09-23,22346,20441,89
2021-09-24,20902,19270,89
2021-09-25,19043,17576,89
2021-09-26,17109,15546,89
2021-09-27,19503,17894,89
2021-09-28,20507,18831,89
2021-09-29,35571,33686,89
2021-09-30,22686,21003,89
2021-10-01,19804,18206,89
2021-10-02,17304,15825,89
2021-10-03,19719,18231,89
2021-10-04,31592,29728,89
2021-10-05,30111,27942,90
2021-10-06,23255,21400,90
2021-10-07,20415,18738,89
2021-10-08,21098,19407,89
2021-10-09,23009,21355,89
2021-10-10,18244,16719,90
2021-10-11,20333,18679,89
2021-10-12,20878,19111,89
2021-10-13,21143,19500,89
2021-10-14,23860,21893,89
2021-10-15,21400,19747,89
2021-10-16,18191,16288,89
2021-10-17,20024,18544,89
2021-10-18,21546,19872,89
2021-10-19,21943,20388,89
2021-10-20,23421,21749,89
2021-10-21,23000,21056,90
2021-10-22,19473,17958,89
2021-10-23,16320,14998,89
2021-10-24,17261,15865,89
2021-10-25,20426,18790,88
2021-10-26,24081,22379,90
2021-10-27,27183,25591,89
2021-10-28,24727,23123,90
2021-10-29,25769,22083,90
2021-10-30,18283,16902,89
2021-10-31,18821,17484,90
2021-11-01,22088,20678,89
2021-11-02,25802,23899,89
2021-11-03,26938,25231,90
2021-11-04,36252,34458,90
2021-11-05,29326,27921,89
2021-11-06,20364,19071,89
2021-11-07,19619,18484,89
2021-11-08,25817,24301,89
2021-11-09,38412,36690,90
