date,component,value
2016-05-21,wiki_nyc,28.0
2016-05-22,wiki_nyc,49.0
2016-05-23,wiki_nyc,38.0
2016-05-24,wiki_nyc,72.0
2016-05-25,wiki_nyc,60.0
2016-05-26,wiki_nyc,40.0
2016-05-27,wiki_nyc,29.0
2016-05-28,wiki_nyc,21.0
2016-05-29,wiki_nyc,63.0
2016-05-30,wiki_nyc,57.0
2016-05-31,wiki_nyc,33.0
2016-06-01,wiki_nyc,30.0
2016-06-02,wiki_nyc,35.0
2016-06-03,wiki_nyc,42.0
2016-06-04,wiki_nyc,39.0
2016-06-05,wiki_nyc,50.0
2016-06-06,wiki_nyc,57.0
2016-06-07,wiki_nyc,31.0
2016-06-08,wiki_nyc,36.0
2016-06-09,wiki_nyc,19.0
2016-06-10,wiki_nyc,32.0
2016-06-11,wiki_nyc,22.0
2016-06-12,wiki_nyc,21.0
2016-06-13,wiki_nyc,22.0
2016-06-14,wiki_nyc,25.0
2016-06-15,wiki_nyc,30.0
2016-06-16,wiki_nyc,25.0
2016-06-17,wiki_nyc,31.0
2016-06-18,wiki_nyc,24.0
2016-06-19,wiki_nyc,30.0
2016-06-20,wiki_nyc,35.0
2016-06-21,wiki_nyc,39.0
2016-06-22,wiki_nyc,27.0
2016-06-23,wiki_nyc,26.0
2016-06-24,wiki_nyc,26.0
2016-06-25,wiki_nyc,22.0
2016-06-26,wiki_nyc,18.0
2016-06-27,wiki_nyc,35.0
2016-06-28,wiki_nyc,34.0
2016-06-29,wiki_nyc,30.0
2016-06-30,wiki_nyc,37.0
2016-07-01,wiki_nyc,15.0
2016-07-02,wiki_nyc,27.0
2016-07-03,wiki_nyc,26.0
2016-07-04,wiki_nyc,26.0
2016-07-05,wiki_nyc,29.0
2016-07-06,wiki_nyc,52.0
2016-07-07,wiki_nyc,130.0
2016-07-08,wiki_nyc,134.0
2016-07-09,wiki_nyc,109.0
2016-07-10,wiki_nyc,75.0
2016-07-11,wiki_nyc,73.0
2016-07-12,wiki_nyc,72.0
2016-07-13,wiki_nyc,65.0
2016-07-14,wiki_nyc,51.0
2016-07-15,wiki_nyc,45.0
2016-07-16,wiki_nyc,21.0
2016-07-17,wiki_nyc,48.0
2016-07-18,wiki_nyc,54.0
2016-07-19,wiki_nyc,49.0
2016-07-20,wiki_nyc,54.0
2016-07-21,wiki_nyc,46.0
2016-07-22,wiki_nyc,39.0
2016-07-23,wiki_nyc,29.0
2016-07-24,wiki_nyc,34.0
2016-07-25,wiki_nyc,50.0
2016-07-26,wiki_nyc,47.0
2016-07-27,wiki_nyc,44.0
2016-07-28,wiki_nyc,54.0
2016-07-29,wiki_nyc,39.0
2016-07-30,wiki_nyc,39.0
2016-07-31,wiki_nyc,45.0
2016-08-01,wiki_nyc,23.0
2016-08-02,wiki_nyc,45.0
2016-08-03,wiki_nyc,39.0
2016-08-04,wiki_nyc,34.0
2016-08-05,wiki_nyc,30.0
2016-08-06,wiki_nyc,29.0
2016-08-07,wiki_nyc,34.0
2016-08-08,wiki_nyc,35.0
2016-08-09,wiki_nyc,23.0
2016-08-10,wiki_nyc,34.0
2016-08-11,wiki_nyc,29.0
2016-08-12,wiki_nyc,28.0
2016-08-13,wiki_nyc,29.0
2016-08-14,wiki_nyc,26.0
2016-08-15,wiki_nyc,43.0
2016-08-16,wiki_nyc,41.0
2016-08-17,wiki_nyc,46.0
2016-08-18,wiki_nyc,52.0
2016-08-19,wiki_nyc,22.0
2016-08-20,wiki_nyc,25.0
2016-08-21,wiki_nyc,31.0
2016-08-22,wiki_nyc,43.0
2016-08-23,wiki_nyc,45.0
2016-08-24,wiki_nyc,41.0
2016-08-25,wiki_nyc,39.0
2016-08-26,wiki_nyc,36.0
2016-08-27,wiki_nyc,34.0
2016-08-28,wiki_nyc,56.0
2016-08-29,wiki_nyc,69.0
2016-08-30,wiki_nyc,51.0
2016-08-31,wiki_nyc,45.0
2016-09-01,wiki_nyc,41.0
2016-09-02,wiki_nyc,38.0
