date,sum,max,n_articles
2023-01-31,39379,37421,109
2023-02-01,40781,38816,105
2023-02-02,37421,35364,107
2023-02-03,27609,26280,106
2023-02-04,20723,19522,109
2023-02-05,20423,19164,108
2023-02-06,22154,20739,110
2023-02-07,23750,22320,108
2023-02-08,27400,25558,108
2023-02-09,22616,21244,107
2023-02-10,21537,20417,108
2023-02-11,18808,17817,106
2023-02-12,17313,16244,102
2023-02-13,19801,18368,106
2023-02-14,22588,21499,104
2023-02-15,27081,25942,107
2023-02-16,24800,23703,106
2023-02-17,22340,21215,106
2023-02-18,18316,17326,108
2023-02-19,19151,18150,105
2023-02-20,17855,16866,106
2023-02-21,19260,18281,106
2023-02-22,20219,19147,108
2023-02-23,21485,20438,108
2023-02-24,19984,19021,107
2023-02-25,17789,16771,110
2023-02-26,20404,19407,108
2023-02-27,22399,21228,108
2023-02-28,21700,20505,105
2023-03-01,20796,19717,106
2023-03-02,19075,17971,105
2023-03-03,18074,17116,107
2023-03-04,15604,14613,104
2023-03-05,16413,15391,105
2023-03-06,19082,17954,105
2023-03-07,18702,17691,106
2023-03-08,23569,22489,106
2023-03-09,24938,23652,104
2023-03-10,19012,17787,107
2023-03-11,16147,15137,103
2023-03-12,16567,15603,106
2023-03-13,21492,19880,107
2023-03-14,22997,21935,106
2023-03-15,20863,19283,107
2023-03-16,17967,16533,107
2023-03-17,17074,15890,110
2023-03-18,14205,13302,107
2023-03-19,16309,15298,107
2023-03-20,18005,16924,105
2023-03-21,17630,16518,107
2023-03-22,17439,16468,107
2023-03-23,17351,16238,107
2023-03-24,16982,16051,107
2023-03-25,15333,14395,108
2023-03-26,27221,26187,107
2023-03-27,19194,18195,105
2023-03-28,18793,17744,106
2023-03-29,18182,17131,108
2023-03-30,18666,17522,105
2023-03-31,17849,16753,105
2023-04-01,14042,13081,107
2023-04-02,14617,13667,106
2023-04-03,16478,15516,106
2023-04-04,17940,16760,106
2023-04-05,17618,16450,107
2023-04-06,15975,15027,106
2023-04-07,16333,15319,107
2023-04-08,14549,13613,108
2023-04-09,14469,13644,109
2023-04-10,19665,18515,105
2023-04-11,19898,18230,110
2023-04-12,18710,17477,108
2023-04-13,17548,16504,105
2023-04-14,17162,16134,109
2023-04-15,15408,14519,107
2023-04-16,16481,15386,106
2023-04-17,35910,34442,107
2023-04-18,40378,38710,107
2023-04-19,32134,30722,107
2023-04-20,29247,27942,105
2023-04-21,25597,24500,108
2023-04-22,19691,18667,105
2023-04-23,19871,18730,110
2023-04-24,35486,34258,108
2023-04-25,31443,30323,106
2023-04-26,22855,21816,108
2023-04-27,20409,19270,108
2023-04-28,18270,17300,105
2023-04-29,15131,14142,109
2023-04-30,16432,15412,106
2023-05-01,18890,17883,108
2023-05-02,24201,23152,108
2023-05-03,21664,20478,105
2023-05-04,23664,22151,107
2023-05-05,21257,20195,106
2023-05-06,16573,15633,106
2023-05-07,17508,16518,107
2023-05-08,28112,27021,105
2023-05-09,37508,36530,103
2023-05-10,20651,19685,107
2023-05-11,17430,16515,110
2023-05-12,18747,17797,108
2023-05-13,15575,14630,105
2023-05-14,15901,15021,106
2023-05-15,18670,17623,108
2023-05-16,18169,17199,106
2023-05-17,17623,16434,106
2023-05-18,18411,17125,105
2023-05-19,17051,15657,108
2023-05-20,17255,15638,108
2023-05-21,18715,16973,107
2023-05-22,19635,18117,107
2023-05-23,19850,18395,104
2023-05-24,22157,20817,104
2023-05-25,42595,41116,106
2023-05-26,33465,32031,106
2023-05-27,21188,19898,104
2023-05-28,19376,18171,106
2023-05-29,18826,17511,105
2023-05-30,19354,17937,106
2023-05-31,18332,17045,108
2023-06-01,17675,16359,107
2023-06-02,16934,15686,106
2023-06-03,17376,16212,108
2023-06-04,17273,16020,105
2023-06-05,19319,18015,108
2023-06-06,19563,18229,107
2023-06-07,20528,18999,107
2023-06-08,17134,15790,105
2023-06-09,16005,14757,105
2023-06-10,14558,13457,105
2023-06-11,16302,15082,107
2023-06-12,17488,16153,105
2023-06-13,17617,16231,108
2023-06-14,17766,16495,106
2023-06-15,16275,15035,106
2023-06-16,20389,19075,106
2023-06-17,17926,16689,106
2023-06-18,19126,17775,105
2023-06-19,23629,21468,108
2023-06-20,19265,17866,108
2023-06-21,17090,15731,106
2023-06-22,16775,15556,108
2023-06-23,17518,16267,108
2023-06-24,15681,14508,107
2023-06-25,21158,19932,108
2023-06-26,19643,18361,107
2023-06-27,18108,16819,108
2023-06-28,17733,16416,109
2023-06-29,17895,16571,107
2023-06-30,19876,18659,104
2023-07-01,18727,17366,107
2023-07-02,20905,19488,107
2023-07-03,18683,17233,106
2023-07-04,17769,16387,104
2023-07-05,16479,15144,106
2023-07-06,19121,17855,106
2023-07-07,17885,16554,107
2023-07-08,16294,14963,107
2023-07-09,15210,13851,107
2023-07-10,17359,15913,106
2023-07-11,15068,13742,107
2023-07-12,15996,14657,106
2023-07-13,17857,16287,107
2023-07-14,16503,15224,105
2023-07-15,14379,13153,105
2023-07-16,14361,13165,108
2023-07-17,16374,14970,105
2023-07-18,17195,15860,108
2023-07-19,16432,15131,108
2023-07-20,19903,18630,105
2023-07-21,19882,18692,108
2023-07-22,20167,18860,107
2023-07-23,28534,27222,107
2023-07-24,20479,19109,108
2023-07-25,18017,16486,108
2023-07-26,16652,15260,110
2023-07-27,18536,17223,109
2023-07-28,15251,14133,107
2023-07-29,13720,12526,107
2023-07-30,20113,18949,108
2023-07-31,18559,17400,106
2023-08-01,16245,14965,109
2023-08-02,15375,14235,106
2023-08-03,14990,13853,105
2023-08-04,22326,21072,107
2023-08-05,17558,16466,107
2023-08-06,18322,17074,107
2023-08-07,27091,25633,107
2023-08-08,25737,24430,107
2023-08-09,23236,21717,106
2023-08-10,24392,22954,107
2023-08-11,22286,21086,108
2023-08-12,20708,19512,107
2023-08-13,19290,18164,108
2023-08-14,20083,18894,108
2023-08-15,18329,16931,109
2023-08-16,19035,17772,107
2023-08-17,24255,23005,108
2023-08-18,22417,21173,108
2023-08-19,15222,14070,105
2023-08-20,14908,13641,110
2023-08-21,17153,15799,104
2023-08-22,16900,15378,107
2023-08-23,16272,14871,109
2023-08-24,15630,14311,106
2023-08-25,14995,13782,108
2023-08-26,14950,13793,104
2023-08-27,14586,13398,108
2023-08-28,15750,14444,107
2023-08-29,16651,15290,106
2023-08-30,16132,14853,109
2023-08-31,16195,14951,108
2023-09-01,16915,15762,106
2023-09-02,20379,19095,109
2023-09-03,15768,14634,107
2023-09-04,15673,14437,109
2023-09-05,16477,15206,105
2023-09-06,16965,15710,105
2023-09-07,18515,17104,107
2023-09-08,16591,15299,108
2023-09-09,14684,13548,107
2023-09-10,15302,14057,110
2023-09-11,16225,14953,110
2023-09-12,16565,15299,109
2023-09-13,18708,17259,108
2023-09-14,18941,17584,108
2023-09-15,17219,15780,106
2023-09-16,16106,14641,110
2023-09-17,15639,14468,109
2023-09-18,18000,16793,112
2023-09-19,17735,16368,110
2023-09-20,19126,17809,112
2023-09-21,19742,18474,109
2023-09-22,16624,15394,111
2023-09-23,15382,14323,111
2023-09-24,18366,17239,110
2023-09-25,18346,17053,110
2023-09-26,20086,18718,110
2023-09-27,19713,18060,113
2023-09-28,17489,16067,111
2023-09-29,16771,15468,113
2023-09-30,17706,16497,109
2023-10-01,18710,17470,106
2023-10-02,16798,15667,107
2023-10-03,16387,15160,107
2023-10-04,17757,16441,111
2023-10-05,17445,16150,109
2023-10-06,16363,15002,108
2023-10-07,15303,14117,110
2023-10-08,14012,12880,111
2023-10-09,16389,15091,110
2023-10-10,17462,16246,109
2023-10-11,16356,15145,113
2023-10-12,20707,19480,112
2023-10-13,36171,34979,107
2023-10-14,18450,17415,108
2023-10-15,16026,14896,108
2023-10-16,16271,15061,110
2023-10-17,16675,15473,108
2023-10-18,16432,15234,110
2023-10-19,16503,15344,111
2023-10-20,15889,14818,107
2023-10-21,20694,19396,108
2023-10-22,20830,19221,110
2023-10-23,20410,18426,109
2023-10-24,19438,18039,110
2023-10-25,19087,17716,108
2023-10-26,18017,16642,110
2023-10-27,17250,15961,111
2023-10-28,15326,14151,108
2023-10-29,16450,15370,107
2023-10-30,17829,16490,109
2023-10-31,17248,15936,109
2023-11-01,16477,15166,110
2023-11-02,16983,15618,111
2023-11-03,15725,14468,111
2023-11-04,13276,12132,106
2023-11-05,14339,13015,111
2023-11-06,21871,20132,109
2023-11-07,39078,37209,111
2023-11-08,26360,24770,109
2023-11-09,20376,18952,108
2023-11-10,17814,16530,107
2023-11-11,14320,13113,108
2023-11-12,14411,13185,109
2023-11-13,16624,15257,110
2023-11-14,17217,16029,113
2023-11-15,18384,17174,110
2023-11-16,20293,19048,111
2023-11-17,20103,18832,111
2023-11-18,14172,13027,109
2023-11-19,15189,14072,109
2023-11-20,19242,17920,109
2023-11-21,24793,23272,107
2023-11-22,18042,16710,111
2023-11-23,20793,19474,111
2023-11-24,15040,13965,109
2023-11-25,89542,87806,111
2023-11-26,44970,43621,111
2023-11-27,32662,31217,108
2023-11-28,27564,26005,110
2023-11-29,25519,24094,113
2023-11-30,23584,22189,112
2023-12-01,23293,21910,112
2023-12-02,39634,38317,112
2023-12-03,22101,20899,111
2023-12-04,25336,24029,109
2023-12-05,21867,20543,109
2023-12-06,21204,19890,111
2023-12-07,19161,17838,110
2023-12-08,16868,15660,112
2023-12-09,15353,14253,109
2023-12-10,16409,15165,112
2023-12-11,22868,20896,110
2023-12-12,19051,17729,111
2023-12-13,19632,18313,111
2023-12-14,19250,17865,110
2023-12-15,17791,16530,108
2023-12-16,15178,13928,113
2023-12-17,17932,16599,113
2023-12-18,17900,16489,111
2023-12-19,16846,15564,114
2023-12-20,15820,14437,113
2023-12-21,17389,16125,110
2023-12-22,26673,25486,109
2023-12-23,77518,75283,110
2023-12-24,27865,26559,109
2023-12-25,18321,17046,114
2023-12-26,16914,15652,114
2023-12-27,16185,14898,115
2023-12-28,17434,16069,113
2023-12-29,19246,17995,111
2023-12-30,18493,17151,113
2023-12-31,16424,15088,110
2024-01-01,14630,13333,111
2024-01-02,16020,14482,111
2024-01-03,18524,17150,112
2024-01-04,16598,15268,111
2024-01-05,18056,16620,108
2024-01-06,23246,21843,110
2024-01-07,20476,18960,114
2024-01-08,18216,16898,112
2024-01-09,17732,16352,108
2024-01-10,17490,16157,108
2024-01-11,17692,16251,110
2024-01-12,16899,15505,110
2024-01-13,22521,21383,109
2024-01-14,20805,19369,111
2024-01-15,18441,16975,109
2024-01-16,26971,24971,109
2024-01-17,24093,22622,110
2024-01-18,30596,29203,110
2024-01-19,20981,19728,110
2024-01-20,15929,14692,110
2024-01-21,17874,16400,113
2024-01-22,18143,16680,114
2024-01-23,18380,16923,111
2024-01-24,18272,16868,110
2024-01-25,19801,18254,112
2024-01-26,16900,15490,109
2024-01-27,14795,13500,107
2024-01-28,15668,14246,109
2024-01-29,18566,17150,110
2024-01-30,20526,19012,110
2024-01-31,18148,16708,109
2024-02-01,18505,17144,109
2024-02-02,17722,16297,109
2024-02-03,14923,13602,112
2024-02-04,16628,15163,112
2024-02-05,19350,17393,111
2024-02-06,19320,17724,110
2024-02-07,22955,21476,112
2024-02-08,22513,21063,112
2024-02-09,18060,16881,113
2024-02-10,15709,14529,110
2024-02-11,22901,21308,111
2024-02-12,20254,18778,115
2024-02-13,19669,18374,113
2024-02-14,19630,18341,111
2024-02-15,18880,17633,112
2024-02-16,17624,16359,112
2024-02-17,15531,14285,112
2024-02-18,16751,15464,112
2024-02-19,18663,17320,108
2024-02-20,19552,18142,113
2024-02-21,19433,17709,110
2024-02-22,19576,18181,112
2024-02-23,21456,20194,113
2024-02-24,18093,16911,111
2024-02-25,17146,15965,112
2024-02-26,20781,19543,112
2024-02-27,21470,20058,109
2024-02-28,20664,19131,111
2024-02-29,19076,17811,111
2024-03-01,24544,23193,114
2024-03-02,45214,43617,113
2024-03-03,21403,19939,112
2024-03-04,20651,19323,111
2024-03-05,20245,19051,112
2024-03-06,18692,17441,112
2024-03-07,19273,18055,111
2024-03-08,17662,16495,111
2024-03-09,14693,13566,115
2024-03-10,16201,15045,112
2024-03-11,18018,16619,109
2024-03-12,18953,17603,111
2024-03-13,21085,19676,112
2024-03-14,21824,20494,110
2024-03-15,24653,23465,108
2024-03-16,28275,27169,111
2024-03-17,16675,15364,110
2024-03-18,17947,16640,112
2024-03-19,18306,17038,112
2024-03-20,18019,16806,112
2024-03-21,20873,19486,112
2024-03-22,18323,16952,110
2024-03-23,15347,14039,112
2024-03-24,15534,14311,110
2024-03-25,17407,16032,114
2024-03-26,18881,16650,111
2024-03-27,20492,18672,109
2024-03-28,18806,17320,110
2024-03-29,15694,14427,111
2024-03-30,14011,12717,113
2024-03-31,13575,12516,112
2024-04-01,17739,16512,112
2024-04-02,20454,19232,113
2024-04-03,21290,20009,111
2024-04-04,20326,19073,112
2024-04-05,18604,17351,111
2024-04-06,15451,14227,110
2024-04-07,15432,14279,107
2024-04-08,17329,16098,112
2024-04-09,18617,17399,112
2024-04-10,19164,17883,111
2024-04-11,22531,20570,112
2024-04-12,20821,19389,113
2024-04-13,16358,15168,110
2024-04-14,16811,15438,111
2024-04-15,18934,17622,114
2024-04-16,21473,20119,112
2024-04-17,22496,21095,113
2024-04-18,20182,18934,113
2024-04-19,18877,17536,110
2024-04-20,16484,15255,111
2024-04-21,17990,16698,114
2024-04-22,18523,17199,112
2024-04-23,18022,16734,111
2024-04-24,17729,16370,111
2024-04-25,19024,17798,111
2024-04-26,24578,23320,111
2024-04-27,27730,26356,112
2024-04-28,24312,23035,113
2024-04-29,21813,20283,113
2024-04-30,20535,18872,114
2024-05-01,19711,18309,110
2024-05-02,19935,18561,111
2024-05-03,17826,16494,114
2024-05-04,14822,13536,112
2024-05-05,16793,15556,112
2024-05-06,19351,17959,112
2024-05-07,18206,16991,112
2024-05-08,20202,18842,114
2024-05-09,22746,21264,113
2024-05-10,20589,19185,115
2024-05-11,16027,14636,111
2024-05-12,15303,14144,114
2024-05-13,19887,18581,112
2024-05-14,18406,17130,114
2024-05-15,17463,16183,114
2024-05-16,18032,16732,112
2024-05-17,26403,24047,115
2024-05-18,19073,17588,112
2024-05-19,17473,16165,114
2024-05-20,22121,20427,115
2024-05-21,25849,24172,110
2024-05-22,24705,23051,112
2024-05-23,31676,30221,112
2024-05-24,28031,26654,112
2024-05-25,49255,47886,112
2024-05-26,50485,48890,113
2024-05-27,31926,30463,115
2024-05-28,27631,26286,115
2024-05-29,24034,22668,112
2024-05-30,21290,20058,114
2024-05-31,19849,18676,113
2024-06-01,17193,16016,111
2024-06-02,19226,18053,112
2024-06-03,26429,25126,112
2024-06-04,25501,24272,115
2024-06-05,25259,23966,113
2024-06-06,21885,20766,115
2024-06-07,20448,19349,114
2024-06-08,18003,16981,113
2024-06-09,18854,17747,114
2024-06-10,18780,17618,111
2024-06-11,21678,20621,113
2024-06-12,19207,18051,112
2024-06-13,25008,23972,111
2024-06-14,21712,20690,113
2024-06-15,16451,15455,111
2024-06-16,17243,16193,111
2024-06-17,17032,15890,113
2024-06-18,18071,16861,113
2024-06-19,24255,22495,110
2024-06-20,19279,18066,110
2024-06-21,16120,15113,113
2024-06-22,16079,15013,112
2024-06-23,16606,15404,110
2024-06-24,16848,15709,112
2024-06-25,19360,18283,113
2024-06-26,19612,18380,115
2024-06-27,17952,16867,109
2024-06-28,16458,15486,113
2024-06-29,14726,13687,114
2024-06-30,15588,14521,112
2024-07-01,16359,15226,113
2024-07-02,18801,17611,112
2024-07-03,15778,14604,112
2024-07-04,16022,14950,112
2024-07-05,29309,28246,112
2024-07-06,27403,26317,112
2024-07-07,18251,16972,112
2024-07-08,16844,15498,114
2024-07-09,16377,14978,117
2024-07-10,16420,14899,111
2024-07-11,16716,15403,112
2024-07-12,17528,16328,115
2024-07-13,17916,16394,112
2024-07-14,19782,18463,115
2024-07-15,17193,15918,115
2024-07-16,16144,14963,111
2024-07-17,22105,20455,114
2024-07-18,18560,17377,110
2024-07-19,15892,14813,112
2024-07-20,15367,14270,112
2024-07-21,15461,14292,111
2024-07-22,17076,15819,114
2024-07-23,37455,34986,115
2024-07-24,52831,49250,111
2024-07-25,42591,40603,111
2024-07-26,29420,27836,114
2024-07-27,22450,21162,113
2024-07-28,22620,21136,111
2024-07-29,23656,22083,115
2024-07-30,23879,22647,115
2024-07-31,18488,17364,114
2024-08-01,17606,16362,113
2024-08-02,18162,17053,114
2024-08-03,17178,16060,112
2024-08-04,17229,15488,112
2024-08-05,17401,16212,112
2024-08-06,30304,28899,113
2024-08-07,31167,29578,113
2024-08-08,24486,23081,112
2024-08-09,41622,39667,114
2024-08-10,34643,33126,113
2024-08-11,27175,25583,114
2024-08-12,23004,21721,112
2024-08-13,19480,18116,112
2024-08-14,22464,20983,116
2024-08-15,19601,18403,113
2024-08-16,16494,15366,110
2024-08-17,18351,17267,112
2024-08-18,17766,16568,115
2024-08-19,16559,15334,114
2024-08-20,20874,19683,114
2024-08-21,22508,21298,112
2024-08-22,19204,17895,113
2024-08-23,27433,26136,112
2024-08-24,27884,26608,112
2024-08-25,22207,20777,115
2024-08-26,18762,17595,111
2024-08-27,16995,15803,111
2024-08-28,17667,16442,112
2024-08-29,17331,16095,111
2024-08-30,19205,17979,113
2024-08-31,14613,13562,112
2024-09-01,15329,14246,113
2024-09-02,15658,14622,112
2024-09-03,16585,15317,112
2024-09-04,27674,26595,110
2024-09-05,24462,23384,114
2024-09-06,20670,19628,112
2024-09-07,16750,15729,110
2024-09-08,16986,15893,114
2024-09-09,17641,16381,115
2024-09-10,20035,18894,112
2024-09-11,17941,16875,112
2024-09-12,16358,15288,114
2024-09-13,17380,16271,113
2024-09-14,21100,19995,112
2024-09-15,23013,21943,115
2024-09-16,22149,20994,114
2024-09-17,20613,19445,116
2024-09-18,18119,17033,112
2024-09-19,16036,14905,112
2024-09-20,21398,20407,113
2024-09-21,19123,18124,115
2024-09-22,16833,15836,112
2024-09-23,17325,16236,115
2024-09-24,17532,16355,114
2024-09-25,18724,17450,113
2024-09-26,17197,15989,116
2024-09-27,15465,14411,116
2024-09-28,13442,12345,116
2024-09-29,14189,12826,112
2024-09-30,16623,15295,115
2024-10-01,16078,14821,117
2024-10-02,17325,16185,115
2024-10-03,17797,16608,113
2024-10-04,18511,17392,116
2024-10-05,14752,13818,112
2024-10-06,16160,15084,112
2024-10-07,19521,18397,116
2024-10-08,42886,41279,113
2024-10-09,18260,17195,114
2024-10-10,21605,20504,117
2024-10-11,15856,14814,113
2024-10-12,14320,13346,118
2024-10-13,15586,14504,113
2024-10-14,18839,17790,115
2024-10-15,23381,22307,114
2024-10-16,26311,25099,115
2024-10-17,20037,18875,116
2024-10-18,19450,18391,114
2024-10-19,14890,13929,114
2024-10-20,16392,15390,115
2024-10-21,21251,20141,115
2024-10-22,20735,19675,113
2024-10-23,17810,16653,113
2024-10-24,17719,16692,114
2024-10-25,16386,15284,111
2024-10-26,13243,12296,113
2024-10-27,15129,14133,113
2024-10-28,18251,17075,113
2024-10-29,17812,16679,112
2024-10-30,17636,16601,111
2024-10-31,15858,14781,113
2024-11-01,14992,14052,111
2024-11-02,33372,32205,115
2024-11-03,24591,23390,115
2024-11-04,26324,24778,115
2024-11-05,23650,21400,115
2024-11-06,24473,23224,117
2024-11-07,20602,19472,116
2024-11-08,19745,18596,115
2024-11-09,30596,29322,112
2024-11-10,17881,16850,114
2024-11-11,17537,16388,114
2024-11-12,18364,17018,116
2024-11-13,19496,18326,112
2024-11-14,17327,16252,113
2024-11-15,16424,15202,111
2024-11-16,13736,12656,115
2024-11-17,14866,13750,112
2024-11-18,16966,15716,114
2024-11-19,17246,16098,112
2024-11-20,16779,15504,112
2024-11-21,17951,16705,113
2024-11-22,19035,17666,112
2024-11-23,17390,16338,115
2024-11-24,15208,14004,114
2024-11-25,16418,14971,113
2024-11-26,16544,15358,115
2024-11-27,15647,14574,114
2024-11-28,14341,13342,114
2024-11-29,14067,13041,113
2024-11-30,13198,12106,113
2024-12-01,16098,14976,113
2024-12-02,21799,20573,116
2024-12-03,24567,23224,118
2024-12-04,18439,17358,115
2024-12-05,16864,15832,114
2024-12-06,17742,16596,112
2024-12-07,15999,14844,115
2024-12-08,15209,14190,114
2024-12-09,21465,20126,113
2024-12-10,23382,22089,113
2024-12-11,21582,20322,116
2024-12-12,22551,21457,113
2024-12-13,21051,19937,111
2024-12-14,16674,15741,115
2024-12-15,16800,15698,113
2024-12-16,17822,16670,113
2024-12-17,18802,17692,115
2024-12-18,20040,18801,116
2024-12-19,17872,16737,115
2024-12-20,16525,15428,115
2024-12-21,16176,15104,112
2024-12-22,16053,14995,111
2024-12-23,16113,14849,113
2024-12-24,17547,16242,114
2024-12-25,14522,13452,112
2024-12-26,15610,14466,116
2024-12-27,15743,14666,115
2024-12-28,17258,16026,114
2024-12-29,18031,16893,114
2024-12-30,19280,17908,115
2024-12-31,15606,14419,117
