date,component,value
2016-06-13,trends_us,15.860570820106867
2016-06-14,trends_us,18.77076730086042
2016-06-15,trends_us,15.424041347993834
2016-06-16,trends_us,11.640785923014214
2016-06-17,trends_us,10.331197506675116
2016-06-18,trends_us,7.566510849959239
2016-06-19,trends_us,6.25692243362014
2016-06-20,trends_us,9.021609090336016
2016-06-21,trends_us,8.14855014610995
2016-06-22,trends_us,8.294059970147627
2016-06-23,trends_us,9.458138562449049
2016-06-24,trends_us,6.2432149864281845
2016-06-25,trends_us,6.2432149864281845
2016-06-26,trends_us,6.2432149864281845
2016-06-27,trends_us,12.486429972856369
2016-06-28,trends_us,12.486429972856369
2016-06-29,trends_us,12.486429972856369
2016-06-30,trends_us,0.0
2016-07-01,trends_us,6.2432149864281845
2016-07-02,trends_us,0.0
2016-07-03,trends_us,6.2432149864281845
2016-07-04,trends_us,0.0
2016-07-05,trends_us,6.2432149864281845
2016-07-06,trends_us,99.89143978285095
2016-07-07,trends_us,387.07932915854747
2016-07-08,trends_us,899.0229580456586
2016-07-09,trends_us,355.8632542264065
2016-07-10,trends_us,174.81001961998916
2016-07-11,trends_us,131.10751471499188
2016-07-12,trends_us,87.40500980999458
2016-07-13,trends_us,68.67536485071003
2016-07-14,trends_us,56.18893487785366
2016-07-15,trends_us,49.945719891425476
2016-07-16,trends_us,31.216074932140923
2016-07-17,trends_us,224.75573951141465
2016-07-18,trends_us,118.62108474213551
2016-07-19,trends_us,68.67536485071003
2016-07-20,trends_us,56.18893487785366
2016-07-21,trends_us,68.67536485071003
2016-07-22,trends_us,56.18893487785366
2016-07-23,trends_us,18.729644959284553
2016-07-24,trends_us,18.729644959284553
2016-07-25,trends_us,18.729644959284553
2016-07-26,trends_us,18.729644959284553
2016-07-27,trends_us,12.486429972856369
2016-07-28,trends_us,12.486429972856369
2016-07-29,trends_us,43.70250490499729
2016-07-30,trends_us,24.972859945712738
2016-07-31,trends_us,12.486429972856369
2016-08-01,trends_us,12.486429972856369
2016-08-02,trends_us,12.486429972856369
2016-08-03,trends_us,18.729644959284553
2016-08-04,trends_us,12.486429972856369
2016-08-05,trends_us,31.216074932140923
2016-08-06,trends_us,24.972859945712738
2016-08-07,trends_us,18.729644959284553
2016-08-08,trends_us,12.486429972856369
2016-08-09,trends_us,12.486429972856369
2016-08-10,trends_us,18.729644959284553
2016-08-11,trends_us,12.486429972856369
2016-08-12,trends_us,12.486429972856369
2016-08-13,trends_us,12.486429972856369
2016-08-14,trends_us,31.216074932140923
2016-08-15,trends_us,18.729644959284553
2016-08-16,trends_us,12.486429972856369
2016-08-17,trends_us,12.486429972856369
2016-08-18,trends_us,12.486429972856369
2016-08-19,trends_us,6.2432149864281845
2016-08-20,trends_us,6.2432149864281845
2016-08-21,trends_us,6.2432149864281845
2016-08-22,trends_us,6.2432149864281845
2016-08-23,trends_us,12.486429972856369
2016-08-24,trends_us,12.486429972856369
2016-08-25,trends_us,6.2432149864281845
2016-08-26,trends_us,12.486429972856369
2016-08-27,trends_us,12.486429972856369
2016-08-28,trends_us,12.486429972856369
2016-08-29,trends_us,12.486429972856369
2016-08-30,trends_us,12.486429972856369
2016-08-31,trends_us,18.729644959284553
2016-09-01,trends_us,12.486429972856369
2016-09-02,trends_us,12.486429972856369
2016-09-03,trends_us,12.486429972856369
2016-09-04,trends_us,12.486429972856369
2016-09-05,trends_us,12.486429972856369
2016-09-06,trends_us,12.486429972856369
2016-09-07,trends_us,6.2432149864281845
2016-09-08,trends_us,12.486429972856369
2016-09-09,trends_us,12.486429972856369
